# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	239737
#@/user_id	0278165e-67a8-4678-b168-f946133cb532
bi an 	彼岸	c=0 d=0 t=239737
bi an ni yao 	彼岸你要	c=1 d=0 t=239737
bi bao 	閉包	c=1 d=0 t=239737
bi bi 	嗶嗶	c=1 d=0 t=239737
bi bi bo bo 	必必剝剝	c=0 d=1.51177e-304 t=239737
bi bi kan 	比比看	c=1 d=2.49342e-278 t=239737
bi bu guo 	比不過	c=2 d=2.69071e-174 t=239737
bi da yu li 	弊大於利	c=1 d=1.55278e-265 t=239737
bi de 	彼得	c=1 d=7.95758e-166 t=239737
bi diao 	斃掉	c=1 d=0 t=239737
bi fang 	比方	c=3 d=0 t=239737
bi fang shuo 	比方說	c=2 d=2.67408e-13 t=239737
bi ge 	逼格	c=4 d=1.50868e-132 t=239737
bi han jin 	辟寒金	c=1 d=0 t=239737
bi hua 	筆畫	c=1 d=1.08415e-215 t=239737
bi huan 	閉環	c=5 d=0.000155345 t=239737
bi ji 	筆記	c=12 d=4.1383e-209 t=239737
bi ji ben 	筆記本	c=31 d=1.05617e-14 t=239737
bi jiao 	比較	c=281 d=4.36912e-08 t=239737
bi jiao hao 	比較好	c=1 d=0 t=239737
bi jing 	畢竟	c=45 d=2.21098e-11 t=239737
bi li 	比例	c=16 d=4.58805e-24 t=239737
bi lv 	比率	c=2 d=1.09678e-28 t=239737
bi mian 	避免	c=11 d=0.0374406 t=239737
bi ni 	比你	c=1 d=0 t=239737
bi qi lai 	比起來	c=1 d=2.56374e-76 t=239737
bi quan 	幣圈	c=35 d=0.0841837 t=239737
bi ran 	必然	c=9 d=6.66799e-86 t=239737
bi ren 	逼人	c=1 d=0 t=239737
bi ru 	比如	c=67 d=6.76924e-19 t=239737
bi sai 	比賽	c=7 d=5.11745e-08 t=239737
bi shan 	璧山	c=2 d=3.87235e-49 t=239737
bi shang bu zu 	比上不足	c=1 d=3.63173e-261 t=239737
bi shun 	筆順	c=5 d=1.01485e-23 t=239737
bi te bi 	比特币	c=14 d=4.03723e-267 t=239737
bi ti 	鼻涕	c=2 d=2.43158e-71 t=239737
bi wo ma 	比我媽	c=1 d=1.37364e-264 t=239737
bi xia you yu 	比下有餘	c=1 d=3.64993e-261 t=239737
bi xian 	必現	c=2 d=3.0469e-166 t=239737
bi xiao ying 	壁效應	c=5 d=2.08783e-72 t=239737
bi xu 	必須	c=111 d=0.00501742 t=239737
bi xu pin 	必需品	c=1 d=0 t=239737
bi xu xiang 	必須項	c=2 d=2.79766e-162 t=239737
bi xuan 	必選	c=5 d=0 t=239737
bi ya di 	比亞迪	c=2 d=5.98703e-54 t=239737
bi yao 	必要	c=57 d=0.000710174 t=239737
bi ye 	畢業	c=16 d=5.08258e-39 t=239737
bi ye zheng 	畢業證	c=2 d=0 t=239737
bi yi bi 	比一比	c=1 d=2.95453e-98 t=239737
bi you 	必有	c=2 d=1.75587e-123 t=239737
bi you yong fu 	必有勇夫	c=1 d=1.86775e-85 t=239737
bi yu 	比喻	c=1 d=2.47893e-92 t=239737
bi yuan lai 	比原來	c=1 d=0 t=239737
bi yun tao 	避孕套	c=1 d=2.172e-37 t=239737
bi zhi 	壁紙	c=1 d=1.99762e-258 t=239737
bi zhi 	幣值	c=1 d=0 t=239737
bi zhong 	比重	c=1 d=0 t=239737
bi zi 	鼻子	c=1 d=2.5804e-299 t=239737
bi zu 	鼻祖	c=1 d=1.26599e-10 t=239737
bian 	編	c=3 d=5.34066e-151 t=239737
bian 	苄	c=1 d=6.58305e-141 t=239737
bian 	變	c=41 d=7.375e-07 t=239737
bian 	遍	c=6 d=4.99499e-12 t=239737
bian 	邊	c=13 d=2.59224e-59 t=239737
bian bian 	便便	c=1 d=0 t=239737
bian chang 	變長	c=1 d=0 t=239737
bian cheng 	編程	c=11 d=2.96649e-19 t=239737
bian cheng 	變成	c=14 d=0.0386522 t=239737
bian dian zhan 	變電站	c=4 d=3.26738e-135 t=239737
bian diao 	變調	c=1 d=0 t=239737
bian dou 	扁豆	c=2 d=3.4409e-81 t=239737
bian ge 	編個	c=3 d=1.14639e-254 t=239737
bian geng 	變更	c=4 d=0 t=239737
bian hao 	編號	c=3 d=1.88641e-290 t=239737
bian hua 	變化	c=25 d=0.574072 t=239737
bian huan 	變換	c=1 d=0 t=239737
bian huan wu chang 	變幻無常	c=1 d=7.41275e-67 t=239737
bian ji 	編輯	c=6 d=3.02375e-47 t=239737
bian ji qi 	編輯器	c=4 d=4.15793e-257 t=239737
bian jie ma 	編解碼	c=4 d=4.40379e-264 t=239737
bian jing 	邊境	c=1 d=8.81482e-105 t=239737
bian ju 	編劇	c=1 d=0 t=239737
bian li 	便利	c=1 d=0 t=239737
bian li 	遍歷	c=25 d=8.20631e-87 t=239737
bian lian 	變臉	c=1 d=0 t=239737
bian liang 	變量	c=37 d=8.19986e-19 t=239737
bian liang ming 	變量名	c=3 d=6.76384e-93 t=239737
bian ma 	編碼	c=24 d=2.31992e-18 t=239737
bian mai 	變賣	c=1 d=1.93006e-30 t=239737
bian mi 	便祕	c=1 d=1.90256e-67 t=239737
bian nian 	編年	c=2 d=0 t=239737
bian pai 	編排	c=5 d=2.53774e-18 t=239737
bian qiang 	變強	c=1 d=4.55795e-22 t=239737
bian shang 	邊上	c=1 d=1.06377e-227 t=239737
bian shu 	變數	c=3 d=1.34624e-86 t=239737
bian tao ti 	扁桃體	c=3 d=0 t=239737
bian tu 	變禿	c=1 d=4.51259e-22 t=239737
bian wan 	編完	c=2 d=1.78267e-301 t=239737
bian xiang 	變相	c=7 d=2.98647e-75 t=239737
bian xie 	便攜	c=3 d=7.21498e-43 t=239737
bian xie 	編寫	c=12 d=2.9337e-103 t=239737
bian xie shi 	便攜式	c=2 d=0 t=239737
bian xing 	變形	c=3 d=1.01723e-142 t=239737
bian xing 	變性	c=2 d=5.48519e-171 t=239737
bian xing jin gang 	變形金剛	c=2 d=0 t=239737
bian ya qi 	變壓器	c=4 d=6.44316e-89 t=239737
bian yi 	編譯	c=168 d=4.72497e-63 t=239737
bian yi 	變異	c=2 d=1.69012e-27 t=239737
bian yi hao 	編譯好	c=1 d=3.47843e-283 t=239737
bian yi qi 	編譯器	c=12 d=1.95946e-237 t=239737
bian yuan 	邊緣	c=4 d=2.28608e-51 t=239737
bian zhe 	變着	c=1 d=0 t=239737
bian zhe fa 	变着法	c=1 d=0 t=239737
bian zhi 	貶值	c=2 d=0 t=239737
bian zhong 	變種	c=2 d=8.36442e-135 t=239737
bian zhong ren 	變種人	c=1 d=4.6627e-54 t=239737
biao 	彪	c=3 d=6.09596e-119 t=239737
biao 	標	c=5 d=4.31921e-183 t=239737
biao 	表	c=32 d=4.34084e-63 t=239737
biao bang 	標榜	c=1 d=4.86161e-163 t=239737
biao ben 	標本	c=3 d=2.10501e-292 t=239737
biao da 	表達	c=1 d=9.81908e-139 t=239737
biao da shi 	表達式	c=14 d=6.40368e-22 t=239737
biao dan 	表單	c=3 d=8.10762e-268 t=239737
biao di 	標低	c=1 d=3.0627e-168 t=239737
biao di 	表弟	c=1 d=9.49598e-304 t=239737
biao gan 	標杆	c=1 d=0 t=239737
biao ge 	表格	c=6 d=2.97259e-199 t=239737
biao han 	彪悍	c=1 d=1.11583e-54 t=239737
biao ji 	標記	c=8 d=6.50133e-37 t=239737
biao jia 	標價	c=6 d=3.04833e-54 t=239737
biao mei 	表妹	c=6 d=1.33957e-57 t=239737
biao ming 	標明	c=3 d=2.64046e-234 t=239737
biao ming 	表明	c=1 d=1.69595e-185 t=239737
biao pei 	標配	c=7 d=6.10323e-133 t=239737
biao qian 	標籤	c=2 d=2.06273e-253 t=239737
biao qing 	表情	c=1 d=7.02322e-79 t=239737
biao shi 	標示	c=1 d=3.27026e-116 t=239737
biao shi 	標識	c=19 d=5.06404e-16 t=239737
biao shi 	表示	c=12 d=0.136695 t=239737
biao shu 	標書	c=5 d=7.64711e-139 t=239737
biao ti 	標題	c=4 d=7.9926e-09 t=239737
biao ti lan 	標題欄	c=1 d=6.87178e-146 t=239737
biao xian 	表現	c=9 d=2.44135e-30 t=239737
biao xiang 	表象	c=2 d=0 t=239737
biao ya 	標壓	c=1 d=0 t=239737
biao yan 	表演	c=1 d=3.62271e-173 t=239737
biao zhu 	標註	c=5 d=8.14879e-210 t=239737
biao zhun 	標準	c=50 d=1.16929 t=239737
biao zhun ban 	標準版	c=1 d=5.95867e-292 t=239737
biao zhun ku 	標準庫	c=1 d=0 t=239737
biao zi 	婊子	c=3 d=5.50027e-27 t=239737
bie 	別	c=67 d=0.339596 t=239737
bie 	憋	c=5 d=3.6577e-42 t=239737
bie de 	別的	c=3 d=2.42177e-141 t=239737
bie dong 	別動	c=1 d=1.43633e-289 t=239737
bie ming 	別名	c=3 d=3.24976e-189 t=239737
bie niu 	彆扭	c=1 d=2.19662e-287 t=239737
bie ren 	別人	c=60 d=0.264477 t=239737
bie ren de 	別人的	c=2 d=9.80803e-67 t=239737
bie shu 	別墅	c=6 d=2.2038e-23 t=239737
bie shuo 	別說	c=1 d=6.0495e-176 t=239737
bie yang hong 	別樣紅	c=1 d=0 t=239737
bin 	斌	c=3 d=2.75119e-289 t=239737
bin 	稟	c=0 d=1.78879e-166 t=239737
bin guan 	賓館	c=1 d=2.64662e-303 t=239737
bin zhou 	賓州	c=9 d=2.39344e-61 t=239737
bing 	並	c=150 d=0.00105117 t=239737
bing 	兵	c=1 d=3.14619e-14 t=239737
bing 	冰	c=2 d=3.65417e-304 t=239737
bing 	病	c=11 d=3.28051e-94 t=239737
bing 	餅	c=1 d=5.41452e-48 t=239737
bing an lin 	丙胺磷	c=1 d=2.06189e-307 t=239737
bing bing 	冰冰	c=0 d=1.68748e-39 t=239737
bing bu shi 	並不是	c=8 d=5.20808e-120 t=239737
bing cun 	並存	c=1 d=0 t=239737
bing du 	病毒	c=15 d=9.45328e-16 t=239737
bing du xing 	病毒性	c=1 d=0 t=239737
bing fa 	併發	c=21 d=1.546e-116 t=239737
bing fa 	兵法	c=1 d=1.37831e-157 t=239737
bing fa liang 	开发量	c=2 d=0 t=239737
bing gan 	餅乾	c=1 d=4.03416e-27 t=239737
bing huo 	冰火	c=3 d=0 t=239737
bing ji luan tou yi 	病急亂投醫	c=1 d=5.89971e-87 t=239737
bing jia 	病假	c=2 d=0 t=239737
bing lai jiang dang 	兵來將擋	c=1 d=4.4066e-154 t=239737
bing leng 	冰冷	c=1 d=7.28229e-64 t=239737
bing li 	病歷	c=2 d=4.1376e-190 t=239737
bing ma yong 	兵馬俑	c=1 d=0 t=239737
bing mei you 	並沒有	c=1 d=0 t=239737
bing qi 	摒棄	c=1 d=0 t=239737
bing qie 	並且	c=23 d=1.28136e-05 t=239737
bing qing 	病情	c=1 d=1.57775e-188 t=239737
bing shen 	冰神	c=2 d=0 t=239737
bing sheng cheng 	並生成	c=1 d=3.97239e-257 t=239737
bing tang 	冰糖	c=3 d=7.4618e-78 t=239737
bing wei 	病危	c=1 d=0 t=239737
bing xiang 	冰箱	c=7 d=2.29358e-207 t=239737
bing xing 	並行	c=2 d=2.2167e-12 t=239737
bing xing nan yi 	稟性難移	c=1 d=0.12307 t=239737
bing yin 	病因	c=2 d=0 t=239737
bo 	剝	c=1 d=1.7121e-32 t=239737
bo 	博	c=7 d=5.57183e-32 t=239737
bo 	搏	c=1 d=1.82239e-178 t=239737
bo 	播	c=5 d=3.96867e-26 t=239737
bo 	泊	c=1 d=0 t=239737
bo 	波	c=7 d=2.36549e-16 t=239737
bo 	鉑	c=1 d=2.64572e-299 t=239737
bo cai 	菠菜	c=3 d=2.22964e-51 t=239737
bo dong 	波動	c=1 d=3.67367e-15 t=239737
bo dong na ge 	波動那個	c=1 d=3.69208e-14 t=239737
bo duo 	剝奪	c=1 d=4.0275e-272 t=239737
bo duo ye jie yi 	波多野結衣	c=1 d=0 t=239737
bo fang 	播放	c=3 d=3.05561e-82 t=239737
bo kai 	撥開	c=1 d=4.92953e-91 t=239737
bo ke 	博客	c=10 d=1.05013e-138 t=239737
bo lang 	博朗	c=4 d=4.46293e-185 t=239737
bo lang 	波浪	c=1 d=1.07189e-52 t=239737
bo li 	剝離	c=1 d=0 t=239737
bo li 	玻璃	c=3 d=2.66854e-18 t=239737
bo lin 	博林	c=1 d=0 t=239737
bo liu 	波流	c=0 d=0 t=239737
bo long 	波龍	c=3 d=7.29139e-170 t=239737
bo ruo 	薄弱	c=2 d=0 t=239737
bo shi 	博士	c=3 d=6.39693e-39 t=239737
bo shi 	博氏	c=1 d=2.2952e-39 t=239737
bo shi dun 	波士頓	c=3 d=5.99951e-196 t=239737
bo tong 	博通	c=1 d=0 t=239737
bo wu guan 	博物館	c=10 d=2.52858e-90 t=239737
bo xi mi ya 	波西米亞	c=1 d=0 t=239737
bo xian qian 	撥線鉗	c=1 d=1.58456e-33 t=239737
bo yan qiu 	博眼球	c=2 d=2.28447e-219 t=239737
bo yi bo 	博一博	c=1 d=2.40631e-07 t=239737
bo zhou 	亳州	c=2 d=0 t=239737
bu 	不	c=1729 d=0.677784 t=239737
bu 	布	c=6 d=4.9492e-198 t=239737
bu 	步	c=9 d=1.17747e-70 t=239737
bu 	歩	c=1 d=1.34131e-131 t=239737
bu 	補	c=36 d=3.03374e-27 t=239737
bu 	部	c=9 d=3.26481e-67 t=239737
bu an quan 	不安全	c=1 d=1.0578e-14 t=239737
bu ao 	不熬	c=1 d=6.01255e-104 t=239737
bu bai 	不拜	c=1 d=5.11866e-34 t=239737
bu bao 	不保	c=1 d=2.96297e-14 t=239737
bu bao you 	不包郵	c=1 d=0 t=239737
bu bao zheng 	不保證	c=1 d=1.88307e-181 t=239737
bu bi yao 	不必要	c=1 d=0 t=239737
bu bian 	不變	c=15 d=1.71274e-07 t=239737
bu bo 	不播	c=1 d=1.96932e-61 t=239737
bu bu 	步步	c=1 d=8.45047e-79 t=239737
bu bu 	補補	c=2 d=1.61889e-138 t=239737
bu bu cuo 	步步錯	c=1 d=4.30289e-21 t=239737
bu can yu 	不參與	c=1 d=0 t=239737
bu ce 	不測	c=1 d=0 t=239737
bu cha 	不差	c=3 d=7.06541e-120 t=239737
bu chang 	補償	c=8 d=4.1284e-25 t=239737
bu chang jin 	補償金	c=2 d=1.23322e-25 t=239737
bu cheng 	不成	c=2 d=1.3114e-101 t=239737
bu cheng gong 	不成功	c=1 d=0 t=239737
bu chi 	不喫	c=2 d=3.89411e-170 t=239737
bu chi fan 	不吃飯	c=1 d=0 t=239737
bu chong 	補充	c=16 d=1.664e-79 t=239737
bu chu 	不出	c=7 d=8.78843e-11 t=239737
bu chu lai 	不出來	c=5 d=1.19222e-39 t=239737
bu chu li 	不處理	c=1 d=5.36247e-52 t=239737
bu chu qu 	不出去	c=4 d=2.33823e-81 t=239737
bu cong 	不從	c=1 d=0 t=239737
bu cui 	不催	c=1 d=0 t=239737
bu cun 	不存	c=7 d=3.32463e-166 t=239737
bu cun zai 	不存在	c=2 d=8.73582e-293 t=239737
bu cuo 	不錯	c=138 d=0.00358861 t=239737
bu da 	不大	c=18 d=5.6445e-09 t=239737
bu da li 	不搭理	c=1 d=3.04826e-230 t=239737
bu da suan 	不打算	c=1 d=4.21216e-270 t=239737
bu dai 	不戴	c=2 d=1.78234e-05 t=239737
bu dao 	不到	c=47 d=0.00937433 t=239737
bu dao weng 	不倒翁	c=1 d=0 t=239737
bu de 	不得	c=7 d=1.09255e-247 t=239737
bu de 	補得	c=1 d=5.74952e-19 t=239737
bu de liao 	不得了	c=1 d=4.63693e-77 t=239737
bu de yi er wei zhi 	不得已而爲之	c=1 d=0 t=239737
bu di 	不低	c=2 d=0 t=239737
bu di yu 	不低於	c=0 d=0 t=239737
bu dian 	补点	c=1 d=0 t=239737
bu diao 	不掉	c=4 d=0 t=239737
bu ding 	不定	c=4 d=3.52782e-08 t=239737
bu diu 	不丟	c=1 d=2.97705e-246 t=239737
bu dong 	不動	c=10 d=3.24818e-07 t=239737
bu dong 	不懂	c=11 d=1.27316e-47 t=239737
bu dou shi 	不都是	c=9 d=8.85534e-12 t=239737
bu duan 	不斷	c=6 d=3.81101e-34 t=239737
bu duan 	不短	c=2 d=2.22791e-130 t=239737
bu dui 	不對	c=72 d=8.76676e-15 t=239737
bu dui 	部隊	c=3 d=7.1961e-189 t=239737
bu dui deng 	不對等	c=1 d=1.19419e-264 t=239737
bu duo 	不多	c=35 d=1.10954e-17 t=239737
bu er 	布爾	c=1 d=8.0504e-126 t=239737
bu fa 	不發	c=5 d=1.71683e-35 t=239737
bu fa 	步伐	c=1 d=0 t=239737
bu fa 	補發	c=5 d=6.43577e-22 t=239737
bu fang bian 	不方便	c=1 d=0 t=239737
bu fen 	部分	c=96 d=1.2385e-07 t=239737
bu fen en 	部分嗯	c=1 d=1.7123e-239 t=239737
bu gai 	不改	c=12 d=7.1645e-187 t=239737
bu gai 	不該	c=1 d=7.02083e-75 t=239737
bu gan 	不幹	c=4 d=1.12425e-113 t=239737
bu gan 	不敢	c=14 d=1.63196e-27 t=239737
bu gao 	不搞	c=8 d=9.99457e-24 t=239737
bu gao 	不高	c=1 d=0 t=239737
bu ge 	补个	c=1 d=0 t=239737
bu ge 	部個	c=1 d=2.97035e-102 t=239737
bu gei 	不給	c=5 d=3.8806e-41 t=239737
bu gei qian 	不給錢	c=1 d=7.97165e-128 t=239737
bu gei ren 	不給人	c=1 d=1.93033e-61 t=239737
bu gen 	不跟	c=2 d=1.36636e-84 t=239737
bu geng xin 	不更新	c=2 d=3.15686e-149 t=239737
bu gou 	不夠	c=42 d=3.83088e-07 t=239737
bu gou da 	不夠大	c=1 d=0 t=239737
bu gou yong 	不夠用	c=5 d=6.88109e-15 t=239737
bu gu 	不顧	c=1 d=2.0804e-177 t=239737
bu guan 	不管	c=121 d=1.06176 t=239737
bu guan shi 	不管是	c=1 d=0 t=239737
bu guan wo 	不管我	c=1 d=0 t=239737
bu guan zen me yang 	不管怎麼樣	c=1 d=3.79849e-201 t=239737
bu guang 	不光	c=1 d=0 t=239737
bu gui 	不貴	c=5 d=1.7567e-11 t=239737
bu guo 	不過	c=389 d=0.0314836 t=239737
bu guo lai 	不過來	c=0 d=0 t=239737
bu guo qu 	不過去	c=1 d=0 t=239737
bu han 	不含	c=1 d=9.75785e-183 t=239737
bu hao 	不好	c=101 d=5.15956e-10 t=239737
bu hao 	布好	c=1 d=0 t=239737
bu hao chi 	不好吃	c=5 d=1.49661e-67 t=239737
bu hao gao 	不好搞	c=1 d=2.89438e-297 t=239737
bu hao guo 	不好過	c=6 d=6.33873e-196 t=239737
bu hao hao chi 	不好好吃	c=1 d=3.06101e-44 t=239737
bu hao jiao 	不好叫	c=1 d=0 t=239737
bu hao kai 	不好開	c=2 d=0 t=239737
bu hao nong 	不好弄	c=1 d=4.30568e-58 t=239737
bu hao shuo 	不好說	c=4 d=4.00371e-173 t=239737
bu hao wan 	不好玩	c=6 d=7.25138e-14 t=239737
bu hao xie 	不好寫	c=1 d=2.87316e-93 t=239737
bu hao yi si 	不好意思	c=3 d=7.04643e-59 t=239737
bu hao yong 	不好用	c=7 d=8.70014e-98 t=239737
bu hao zou 	不好走	c=1 d=0 t=239737
bu hao zuo 	不好做	c=6 d=1.80034e-229 t=239737
bu he 	不合	c=1 d=1.67048e-301 t=239737
bu he fa 	不合法	c=1 d=2.19644e-51 t=239737
bu he li 	不合理	c=3 d=1.04472e-191 t=239737
bu he shi 	不合適	c=3 d=2.08841e-134 t=239737
bu he yue 	不合約	c=1 d=5.64125e-60 t=239737
bu hu 	布護	c=2 d=0 t=239737
bu hua 	不花	c=2 d=5.19497e-61 t=239737
bu hua qian 	不花錢	c=1 d=1.53363e-266 t=239737
bu hua suan 	不划算	c=2 d=6.01723e-25 t=239737
bu huai 	不壞	c=3 d=8.21076e-64 t=239737
bu huan 	不換	c=2 d=2.88375e-195 t=239737
bu huan 	不還	c=1 d=1.54898e-148 t=239737
bu huan hang 	不換行	c=1 d=5.69569e-261 t=239737
bu hui 	不會	c=260 d=0.82242 t=239737
bu hui lai 	不回來	c=1 d=4.61788e-58 t=239737
bu hui qu 	不會去	c=1 d=0 t=239737
bu hui you 	不會有	c=1 d=1.83564e-175 t=239737
bu hui zou 	不會走	c=1 d=0 t=239737
bu huo 	捕獲	c=2 d=4.18118e-242 t=239737
bu ji 	不及	c=1 d=7.95345e-13 t=239737
bu ji 	不給	c=0 d=0 t=239737
bu ji de 	不記得	c=3 d=2.29107e-106 t=239737
bu ji del 	不給⌫	c=1 d=0 t=239737
bu jia 	不加	c=2 d=1.11518e-106 t=239737
bu jian 	補件	c=6 d=2.42736e-88 t=239737
bu jian 	部件	c=1 d=0 t=239737
bu jiang jia 	不講價	c=1 d=0 t=239737
bu jiao 	補交	c=1 d=4.45815e-85 t=239737
bu jie 	不解	c=1 d=2.82734e-286 t=239737
bu jin 	不僅	c=3 d=1.08197e-162 t=239737
bu jin 	不近	c=1 d=0 t=239737
bu jin 	不進	c=1 d=1.14891e-133 t=239737
bu jin bu 	不進步	c=1 d=2.59276e-32 t=239737
bu jin xian yu 	不僅限於	c=0 d=2.88151e-275 t=239737
bu jin xian yu ci 	不僅限於此	c=1 d=2.89596e-274 t=239737
bu jiu 	不久	c=4 d=0 t=239737
bu jiu 	不就	c=19 d=5.97019e-49 t=239737
bu jiu 	補救	c=3 d=2.61853e-71 t=239737
bu jiu de 	不就得	c=1 d=0 t=239737
bu jiu gen 	不就跟	c=1 d=6.69045e-08 t=239737
bu jiu shi 	不就是	c=49 d=4.22357e-08 t=239737
bu jiu shuo 	不就說	c=1 d=7.76929e-149 t=239737
bu jiu you 	不就有	c=2 d=1.79973e-266 t=239737
bu ju 	佈局	c=5 d=2.48593e-37 t=239737
bu jun 	不均	c=3 d=1.74825e-163 t=239737
bu kai 	不開	c=3 d=1.5876e-173 t=239737
bu kai 	補開	c=2 d=1.68034e-282 t=239737
bu kan 	不看	c=5 d=9.88143e-184 t=239737
bu kao lv 	不考慮	c=2 d=3.58861e-150 t=239737
bu ke 	不可	c=7 d=1.63666e-90 t=239737
bu ke 	補課	c=1 d=0 t=239737
bu ke jian de 	不可兼得	c=1 d=0 t=239737
bu ke neng 	不可能	c=35 d=2.3717e-13 t=239737
bu ke qi 	不客氣	c=2 d=6.27047e-10 t=239737
bu ke xing 	不可行	c=1 d=0 t=239737
bu ke yi 	不可以	c=3 d=0 t=239737
bu ke yong 	不可用	c=1 d=0 t=239737
bu ken 	不肯	c=2 d=7.86935e-270 t=239737
bu ku 	不哭	c=1 d=0 t=239737
bu la 	不拉	c=3 d=1.9718e-17 t=239737
bu la 	不辣	c=2 d=0 t=239737
bu lai 	不來	c=4 d=5.22689e-133 t=239737
bu le 	不了	c=102 d=0.680716 t=239737
bu le le zhi 	不了了之	c=1 d=0 t=239737
bu leng 	不冷	c=1 d=2.53488e-178 t=239737
bu li 	不利	c=1 d=1.14552e-157 t=239737
bu li yu 	不利於	c=1 d=0 t=239737
bu liao 	不了	c=29 d=0.000163682 t=239737
bu liao liao zhi 	不了了之	c=2 d=3.73492e-201 t=239737
bu liu 	不留	c=1 d=0 t=239737
bu liu xin 	不留心	c=1 d=3.68458e-137 t=239737
bu luo 	部落	c=1 d=1.09474e-153 t=239737
bu mai 	不買	c=6 d=1.93343e-168 t=239737
bu mai 	不賣	c=3 d=1.0773e-24 t=239737
bu man 	不滿	c=0 d=0 t=239737
bu man zu 	不滿足	c=1 d=3.0921e-104 t=239737
bu mang 	不忙	c=2 d=4.40492e-32 t=239737
bu men 	部門	c=12 d=1.61829e-163 t=239737
bu ming que 	不明確	c=1 d=0 t=239737
bu nan 	不難	c=1 d=1.98992e-07 t=239737
bu neng 	不能	c=158 d=3.58082e-06 t=239737
bu neng shui 	不能睡	c=1 d=0 t=239737
bu neng yong 	不能用	c=2 d=2.34238e-190 t=239737
bu pa 	不怕	c=4 d=1.38228e-64 t=239737
bu pao 	不跑	c=3 d=2.05292e-197 t=239737
bu qi 	不起	c=0 d=7.05489e-221 t=239737
bu qi lai 	不起來	c=3 d=3.79071e-31 t=239737
bu qing chu 	不清楚	c=5 d=2.65939e-07 t=239737
bu qiu ren 	不求人	c=1 d=3.79523e-44 t=239737
bu qiu shen jie 	不求甚解	c=1 d=2.35172e-178 t=239737
bu qu 	不去	c=47 d=0.000181365 t=239737
bu qu fen 	不區分	c=1 d=0 t=239737
bu quan 	不全	c=5 d=3.29899e-160 t=239737
bu quan shi 	不全是	c=2 d=7.2905e-136 t=239737
bu que 	補缺	c=0 d=2.60293e-79 t=239737
bu que ding 	不確定	c=12 d=4.2807e-19 t=239737
bu rang 	不讓	c=5 d=6.90969e-05 t=239737
bu ren 	不認	c=1 d=0 t=239737
bu ren shi 	不認識	c=3 d=7.7518e-05 t=239737
bu ren zhi shi 	不忍直視	c=1 d=0 t=239737
bu rong yi 	不容易	c=2 d=8.13045e-66 t=239737
bu ru 	不如	c=44 d=0.0578794 t=239737
bu sha 	不傻	c=5 d=5.11779e-32 t=239737
bu shan 	不善	c=2 d=5.99154e-151 t=239737
bu shang 	不上	c=8 d=0.70822 t=239737
bu shang 	補上	c=1 d=8.65997e-73 t=239737
bu shang ban 	不上班	c=4 d=0.67032 t=239737
bu shang ke 	不上課	c=1 d=8.80384e-296 t=239737
bu shang lai 	補上來	c=1 d=0 t=239737
bu shang xue 	不上學	c=1 d=0 t=239737
bu shao 	不少	c=108 d=0.346456 t=239737
bu shao mang 	不少忙	c=1 d=4.99807e-77 t=239737
bu shao qian 	不少錢	c=8 d=2.85097e-90 t=239737
bu shao ren 	不少人	c=4 d=1.69567e-197 t=239737
bu she de 	不捨得	c=1 d=2.08337e-135 t=239737
bu shi 	不是	c=1033 d=0.899143 t=239737
bu shi bie 	不識別	c=1 d=0 t=239737
bu shi he 	不適合	c=7 d=2.20618e-103 t=239737
bu shi huo 	不識貨	c=1 d=3.01605e-17 t=239737
bu shi xi tong 	不是系統	c=1 d=6.89331e-124 t=239737
bu shi ying 	不適應	c=1 d=0 t=239737
bu shi zhe yang 	不是這樣	c=1 d=0 t=239737
bu shou 	不受	c=1 d=1.0576e-188 t=239737
bu shou 	不收	c=2 d=2.5183e-189 t=239737
bu shou ren 	不受人	c=1 d=1.16259e-37 t=239737
bu shu 	不熟	c=4 d=3.17838e-163 t=239737
bu shu 	部署	c=310 d=0.00168976 t=239737
bu shu fu 	不舒服	c=3 d=1.34263e-25 t=239737
bu shu yu 	不屬於	c=1 d=0 t=239737
bu shuang 	不爽	c=21 d=0.00364281 t=239737
bu shui 	不睡	c=1 d=2.77313e-176 t=239737
bu shuo 	不說	c=6 d=1.7812e-115 t=239737
bu si 	不思	c=1 d=4.21315e-214 t=239737
bu suan 	不算	c=35 d=1.12366e-25 t=239737
bu tai 	不太	c=16 d=0.000273944 t=239737
bu tai dong 	不太懂	c=1 d=3.05823e-239 t=239737
bu tai hao 	不太好	c=3 d=9.24314e-75 t=239737
bu tai xiang 	不太想	c=1 d=1.60769e-27 t=239737
bu tai xing 	不太行	c=1 d=0.00275318 t=239737
bu tai yi yang 	不太一樣	c=1 d=1.18354e-100 t=239737
bu tan 	不談	c=2 d=3.43056e-32 t=239737
bu tao hao 	不討好	c=1 d=1.23168e-216 t=239737
bu ti 	不提	c=1 d=1.51965e-129 t=239737
bu tie 	補貼	c=16 d=4.2062e-165 t=239737
bu ting 	不停	c=1 d=2.24274e-208 t=239737
bu ting 	不聽	c=1 d=3.49918e-206 t=239737
bu tong 	不同	c=65 d=8.77011e-19 t=239737
bu tong 	不通	c=2 d=2.46754e-156 t=239737
bu tong bu 	不同步	c=1 d=1 t=239498
bu tong guo 	不通過	c=2 d=0 t=239737
